what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402162072014
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1402162080953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1402162106181
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402162112155
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1402162116687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1402162117840
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402162118428
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402162128760
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402162130239
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402162130303
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402162130303
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1402162132857
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402162132859
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1402162134040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402162134431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402162250704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402162253965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402162266787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402162271854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402162273751
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402162277157
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402162281767
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402162281915
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402162282008
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1402162304500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1402162313574
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402162317255
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402162348449
