what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402164740629
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1402164760715
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1402164762062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1402164775975
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1402164784666
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1402164793474
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402164798295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1402164814185
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1402164815035
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1402164815668
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402164824654
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1402164832804
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402164847705
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402164850197
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1402164859989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1402164865936
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402164866578
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1402164874626
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402165076547
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1402165079885
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1402165081382
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402165081858
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1402165094390
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402165095137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402165130998
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1402165145849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402165196858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402165203701
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402165209536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1402165219494
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1402165219913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402165225969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402165226071
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402165226778
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1402165230155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402165246208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402165266242
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402165281563
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402165287396
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402165305133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402165324519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402165325211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402165336122
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402165339731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402165345855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402165354633
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402165371264
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402165383598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402165390475
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402165435487
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402165438003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402165479375
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1402165480163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402165492571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402165506951
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402165509434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402165520633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402165531389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402165532139
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402165536935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1402165554285
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1402165556215
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402165556610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402165591117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402165947653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402165949492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402165965272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402165968225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402166017702
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402166028824
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402166055256
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402166070564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402166071608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402166077516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402166078575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402166090324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402166091376
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402166103566
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402166170736
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1402166188934
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1402166190255
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402166195617
